1239285,201819,NULL,NULL
12436009,201920,8,44
12456601000001100,201920,NULL,NULL
125318001,201819,NULL,NULL
12532711000001109,201819,NULL,9
125521000,201819,NULL,NULL
125541005,201819,NULL,7
125541005,201920,NULL,NULL
126724001,201920,NULL,16
126729006,201920,NULL,16
126832004,201920,NULL,NULL
127,201819,9,88
127040003,201819,NULL,32
127040003,201920,27,136
127041004,201920,7,57
127069007,201819,NULL,NULL
127225006,201920,17,177
127388009,201819,NULL,NULL
127388009,201920,NULL,28
127411000119102,201819,NULL,NULL
128000000000000,201819,NULL,16
128041000119107,201920,NULL,NULL
128093000,201920,NULL,10
128105004,201819,NULL,NULL
128105004,201920,NULL,35
128105005,201920,NULL,NULL
128188000,201819,NULL,NULL
128209004,201819,31,161
128209004,201920,10,137
128241005,201819,NULL,NULL
128241005,201920,11,54
128302006,201819,14,49
128302006,201920,NULL,NULL
128460000,201920,NULL,12
128462008,201920,NULL,8
128473001,201819,7,20
128473001,201920,NULL,7
128496001,201819,NULL,23
128496001,201920,NULL,10
128731000119101,201920,NULL,7
128802003,201920,NULL,8
128803008,201819,NULL,17
128803008,201920,8,51
128822004,201819,NULL,31
128822004,201920,25,219
128835008,201819,NULL,6
128835008,201920,NULL,6
128842008,201819,NULL,NULL
128842008,201920,NULL,7
128844009,201920,NULL,NULL
128847002,201819,NULL,11
128847002,201920,NULL,60
129000002,201920,NULL,NULL
129565002,201920,NULL,29
130,201819,986,4162
130,201920,1114,30166
13094311000001100,201819,NULL,22
13094311000001100,201920,NULL,30
13094511000001106,201819,NULL,16
13094511000001106,201920,NULL,13
131148009,201819,NULL,8
13172003,201920,9,103
133531000119104,201920,60,119
134633001,201920,NULL,NULL
134670005,201920,8,22
134672002,201920,7,9
1350915,201819,NULL,NULL
13599211000001105,201819,NULL,15
13599211000001105,201920,NULL,NULL
1362818 Non-Hodgkin's Lymphoma,201819,NULL,NULL
1363511000001104,201819,13,55
1363511000001104,201920,NULL,36
13636211000001100,201819,13,61
13636211000001100,201920,6,43
13636411000001101,201819,12,29
13636411000001101,201920,NULL,19
13644009,201819,NULL,NULL
13644009,201920,10,59
13645005,201920,NULL,28
13753008,201920,13,22
13Y,201819,NULL,NULL
13Y (as per National DMP),201819,NULL,16
1403989,201819,NULL,NULL
1416286,201819,NULL,NULL
1416286,201920,NULL,8
14189004,201920,NULL,NULL
1424707,201920,NULL,10
1424731,201920,NULL,12
143,201920,NULL,NULL
1433641,201920,NULL,NULL
14688911000001104,201819,NULL,20
14688911000001104,201920,NULL,39
14800000000000000,201920,NULL,7
14801411000001100,201920,NULL,NULL
1487226,201920,NULL,NULL
1488401018,201920,NULL,NULL
1497098,201819,NULL,NULL
15072511000001100,201920,NULL,6
15072911000001105,201819,NULL,NULL
15072911000001105,201920,NULL,NULL
151,201920,9,14
15100000000000000,201920,12,26
15123008,201819,NULL,NULL
15146011000001100,201920,NULL,NULL
15146111000001100,201920,NULL,15
15146111000001104,201920,8,37
15146411000001109,201920,15,84
15146511000001108,201920,NULL,15
15146811000001106,201819,NULL,NULL
15236611000001108,201819,NULL,8
15236611000001108,201920,NULL,107
15242511000001100,201920,NULL,29
15242511000001109,201920,NULL,67
1528001,201920,25,46
153,201819,NULL,NULL
15354811000001108,201819,NULL,NULL
15400000000000000,201920,NULL,9
15410411000001100,201920,NULL,NULL
1546215,201920,NULL,NULL
15516811000001107,201819,NULL,NULL
15516811000001107,201920,NULL,NULL
15545911000001100,201920,NULL,11
156370009,201819,16,224
156370009,201920,145,499
157896,201819,NULL,NULL
157896,201920,NULL,14
15802004,201920,NULL,NULL
15934311000001105,201920,NULL,NULL
15935211000001101,201920,NULL,NULL
15978411000001109,201819,NULL,7
15978411000001109,201920,NULL,14
160,201920,NULL,8
16044751000119100,201819,22,24
16064651000119100,201920,NULL,6
160672004,201819,NULL,NULL
16100000000000000,201920,NULL,9
16102011000001108,201920,NULL,NULL
161460007,201819,NULL,NULL
161460007,201920,NULL,NULL
161632004,201920,NULL,NULL
161663000,201920,NULL,NULL
162,201819,NULL,NULL
1633251,201920,NULL,NULL
165232002,201920,NULL,NULL
1652981,201819,NULL,NULL
16551700,201819,7,10
165517008,201819,974,3617
165517008,201920,2345,8867
16813005,201819,18,40
16813005,201920,NULL,NULL
16872008,201920,NULL,6
170481,201819,NULL,NULL
17172211000001109,201819,NULL,NULL
17172411000001108,201819,NULL,NULL
1724034,201920,NULL,51
173,201819,16,32
173,201920,NULL,36
17430711000001100,201819,22,96
17430711000001100,201920,35,152
17461911000001102,201819,NULL,33
17461911000001102,201920,NULL,26
17462211000001104,201819,NULL,33
17462211000001104,201920,NULL,27
17463411000001100,201920,NULL,NULL
17463411000001109,201920,NULL,NULL
17500000000000000,201920,NULL,NULL
17602002,201819,NULL,12
17602002,201920,10,95
1767489,201920,NULL,57
1774685 Chronic Lymphocytic Leukemia,201819,NULL,NULL
1779077,201920,NULL,40
17818006,201920,NULL,NULL
17872611000001104,201819,NULL,12
17872611000001104,201920,NULL,NULL
1794460,201920,NULL,36
180,201819,21,27
180,201920,13,25
180217003,201920,NULL,NULL
18027006,201819,NULL,NULL
18044311000001109,201819,6,16
18044311000001109,201920,6,12
18044511000001103,201819,27,98
18044511000001103,201920,39,158
18044911000001105,201920,NULL,NULL
1808743,201920,NULL,38
1810388,201920,NULL,24
1812587,201920,NULL,NULL
18137411000001102,201920,NULL,NULL
18166811000001105,201819,44,110
18166811000001105,201920,61,219
1826561,201920,NULL,24
1827414,201819,NULL,NULL
18290711000001100,201819,9,24
18290711000001100,201920,17,36
1829999,201920,NULL,11
1830219,201920,NULL,53
183023001,201819,150,556
183023001,201920,258,1562
18309211000001105,201819,6,11
1831734,201920,NULL,46
1838757 Colorectal Cancer,201819,NULL,6
18468211000001100,201920,NULL,NULL
18468211000001109,201920,NULL,16
18500000000000000,201920,NULL,7
18590811000001101,201819,12,65
18590811000001101,201920,7,10
18650611000001100,201920,NULL,NULL
18667111000001101,201819,NULL,NULL
18667211000001107,201819,13,174
18667211000001107,201920,11,146
18667411000001106,201819,NULL,31
18667411000001106,201920,NULL,6
187,201920,11,22
18740811000001107,201819,12,47
18740811000001107,201920,11,56
18750111000001103,201920,NULL,22
187681002,201920,NULL,9
187692001,201920,NULL,7
18772211000001108,201920,NULL,6
187727005,201920,NULL,15
187732006,201920,NULL,46
187760008,201920,NULL,18
1877638,201920,NULL,42
187842004,201920,NULL,38
187864008,201920,NULL,6
187868006,201920,NULL,10
187900002,201920,NULL,7
1880077,201920,NULL,15
1880127,201920,NULL,49
1880159,201920,NULL,53
1880235,201920,NULL,10
188102008,201920,NULL,9
1881530,201920,NULL,61
1881736,201920,NULL,26
1881888,201920,NULL,48
1881917,201920,NULL,14
188192002,201920,17,215
18820005,201920,NULL,6
1882048,201920,NULL,10
1882176,201920,NULL,NULL
1882203,201920,NULL,30
1882214,201920,NULL,NULL
1882221,201920,NULL,53
1882224,201920,NULL,34
188240003,201920,NULL,NULL
188243001,201819,NULL,NULL
188243001,201920,NULL,NULL
188321006,201920,NULL,31
1885427,201920,NULL,31
188628,201819,NULL,NULL
188628,201920,NULL,10
188733003,201920,NULL,35
189336000,201920,NULL,31
189607006,201819,NULL,NULL
18mm nodular BCC centre forehead,201819,NULL,NULL
1900215,201920,NULL,32
1900272,201920,NULL,28
1900361,201920,NULL,35
1900457,201920,NULL,27
19030005,201819,107,381
19030005,201920,39,93
19030006,201819,NULL,NULL
19030007,201819,NULL,NULL
190681003,201819,NULL,25
190681003,201920,NULL,13
190809001,201920,NULL,NULL
190818003,201920,NULL,NULL
190818004,201819,NULL,NULL
190818004,201920,25,157
190818010,201920,15,56
190905008,201819,482,3920
190905008,201920,582,5522
191011000,201920,17,122
191012007,201819,8,18
191012007,201920,18,112
191013002,201920,18,81
191306005,201819,NULL,6
19133005,201920,NULL,23
19178011000001108,201819,NULL,NULL
19178011000001108,201920,NULL,NULL
192,201819,71,254
192,201920,47,169
193039006,201819,NULL,NULL
193042000,201920,NULL,8
1930830,201920,NULL,13
193094003,201920,NULL,NULL
1931265,201920,NULL,33
1931268,201920,NULL,54
193387007,201920,NULL,NULL
19363811000001106,201819,NULL,NULL
19409349,201920,NULL,NULL
1941421,201920,NULL,52
1941591,201920,NULL,35
19470711000001107,201819,NULL,NULL
19470711000001107,201920,NULL,19
195,201920,NULL,NULL
19528811000001106,201920,NULL,NULL
195295006,201819,NULL,16
195295006,201920,NULL,NULL
195353004,201819,10,17
195353004,201920,NULL,NULL
1955686 Breast Cancer,201819,NULL,NULL
1957054,201920,NULL,33
195967001,201819,52,775
195967001,201920,125,1226
19609211000001100,201920,NULL,NULL
196125002,201920,67,483
1963002,201920,NULL,8
1965447,201920,NULL,13
197152000,201920,NULL,NULL
1971582,201920,NULL,12
1971610,201920,NULL,12
19805011000001103,201920,NULL,NULL
199,201920,NULL,NULL
1993 Carcinoma of left breast,201819,NULL,NULL
1993536,201920,NULL,10
1994224,201920,NULL,7
19953111000001100,201920,NULL,7
1st line Chronic Lymphocytic Leukaemia - Routinely Commissioned,201819,NULL,8
1st Line Palliative - Small Cell Ca H&N,201819,NULL,NULL
1st Line Palliative - Small Cell Cancer H&N,201819,NULL,NULL
1st line Palliative -Carcinoma of larynx,201819,NULL,12
1st line Palliative -Carcinoma of lip & oral cavity,201819,NULL,39
1st line Palliative -Carcinoma of lip & oral cavity - NICE TA 473,201819,NULL,28
1st line Palliative -Carcinoma of nasopharynx,201819,NULL,NULL
1st line Palliative -Carcinoma of oropharynx,201819,NULL,60
1st line treatment of Birkitts Lymphoma,201819,NULL,6
1st line treatment of Mantle Cell Lymphoma,201819,NULL,6
2.13E+16,201920,NULL,NULL
2.15728E+16,201920,NULL,7
2.24597E+16,201920,20,32
2.25E+16,201920,12,14
2.33E+15,201920,NULL,NULL
2.55025E+16,201920,NULL,12
200936003,201819,NULL,NULL
200936003,201920,NULL,18
200965009,201819,NULL,NULL
200965009,201920,32,149
200970002,201920,NULL,8
2012192,201819,NULL,NULL
20165001,201819,10,16
20165001,201920,63,204
201796004,201920,NULL,11
2022617,201920,NULL,10
2023282,201920,NULL,NULL
2025360,201920,NULL,13
2025609,201920,NULL,12
2025689,201920,NULL,12
2025715,201920,NULL,14
2025734,201920,NULL,13
2025915,201819,NULL,NULL
2025918,201920,NULL,14
2026127,201920,NULL,NULL
2028365,201920,NULL,NULL
2035466,201920,NULL,NULL
203715,201920,NULL,7
"204.10 Lymphoid leukemia, chronic, without mention of remission",201819,NULL,10
2040938,201819,NULL,56
2053087,201920,NULL,12
2053855,201819,NULL,12
2055947,201920,NULL,9
2061535,201920,NULL,13
206411014,201920,NULL,NULL
20911911000001109,201819,NULL,NULL
2092003,201920,16,35
21018002,201819,NULL,NULL
21018002,201920,NULL,15
2121062,201920,NULL,NULL
21290711000001100,201920,NULL,NULL
21290811000001100,201920,NULL,6
21300000000000000,201920,NULL,NULL
213148006,201920,NULL,6
213261000,201819,11,60
213261000,201920,15,49
2135510,201819,NULL,NULL
2139935,201819,NULL,9
2140831,201819,NULL,9
2141136,201920,NULL,NULL
2141641,201819,NULL,8
2144177,201920,NULL,12
2144212,201920,NULL,13
214678,201920,NULL,14
21505711000001105,201819,NULL,14
21505711000001105,201920,NULL,NULL
21506011000001104,201819,NULL,9
21506011000001104,201920,NULL,25
2157872,201819,NULL,9
2173534,201920,NULL,12
2174329,201920,NULL,12
2174349,201920,NULL,12
2175317,201819,NULL,14
2176908,201819,NULL,NULL
2186336,201920,NULL,NULL
21877004,201819,NULL,6
2195682,201920,NULL,12
2197617,201920,NULL,6
22134811000001104,201920,NULL,9
221360009,201819,52,85
221360009,201920,78,113
2220909,201920,NULL,7
2223363,201819,NULL,14
2225290,201920,NULL,40
2228520,201920,NULL,10
22300000000000000,201920,15,23
22311211000001100,201920,NULL,NULL
22322011000001100,201920,NULL,NULL
22322011000001105,201920,NULL,NULL
2238446,201920,NULL,NULL
224186005,201920,NULL,11
22440311000001102,201920,6,12
22442811000001107,201920,NULL,NULL
22459811000001100,201920,18,52
2255398,201920,NULL,13
2257955,201920,NULL,35
226,201819,NULL,13
2262516,201819,NULL,NULL
22644311000001108,201819,25,234
22644311000001108,201920,41,264
22644511000001102,201920,NULL,6
22685711000001104,201819,NULL,NULL
22685711000001104,201920,NULL,NULL
22697811000001103,201920,NULL,NULL
22700000000000000,201920,NULL,NULL
22705111000001106,201819,NULL,6
22705411000001101,201819,NULL,NULL
2277595,201819,NULL,NULL
22784002,201819,NULL,6
2279740,201920,NULL,13
22830006,201920,NULL,NULL
2284103,201920,NULL,12
2285665,201920,NULL,12
2291591,201920,NULL,12
2292747,201819,NULL,9
22951611000001102,201819,NULL,NULL
22951611000001102,201920,NULL,9
22974711000001107,201819,NULL,NULL
22974911000001109,201920,NULL,8
230322000,201920,41,91
230591002,201819,27,293
230591002,201920,NULL,23
23079006,201920,29,52
2310490,201819,NULL,NULL
23132008,201920,NULL,NULL
2313874,201920,NULL,10
2314005,201920,NULL,NULL
2314941,201819,NULL,24
2319545,201819,NULL,NULL
232048009,201920,15,57
232086000,201920,NULL,12
23238000,201819,25,269
23238000,201920,27,226
23285311000001107,201920,NULL,NULL
23285911000001108,201819,NULL,NULL
2330192,201920,NULL,8
2330264,201920,NULL,10
2330357,201920,NULL,13
2336392,201819,NULL,NULL
2339245,201819,NULL,10
2339247,201819,NULL,13
2339249,201819,NULL,57
2339251,201819,NULL,15
2339253,201819,NULL,13
2339255,201819,NULL,15
2339257,201819,NULL,11
2339259,201819,NULL,NULL
2339261,201819,NULL,14
2339263,201819,NULL,56
2339265,201819,NULL,8
2339267,201819,NULL,14
233943009,201920,NULL,NULL
233944003,201920,NULL,NULL
23414001,201819,NULL,NULL
23414001,201920,NULL,8
234336002,201819,NULL,NULL
234336002,201920,NULL,32
234348004,201819,258,2216
234348004,201920,293,2611
234437005,201920,NULL,NULL
234532001,201819,16,140
234532001,201920,73,316
234550008,201920,NULL,NULL
234556002,201819,NULL,NULL
2349087,201920,NULL,16
2354711000001103,201819,6,18
2354711000001103,201920,NULL,18
2354911000001101,201819,NULL,12
2354911000001101,201920,NULL,11
2355111000001100,201819,NULL,NULL
235671002,201920,NULL,10
235675006,201920,NULL,NULL
236129005,201920,NULL,NULL
2362606,201819,NULL,9
2363975,201920,NULL,13
236403004,201819,NULL,NULL
236403004,201920,NULL,NULL
236504007,201819,NULL,NULL
236633002,201819,19,50
236633002,201920,31,96
2367611000001109,201819,NULL,8
2367611000001109,201920,NULL,NULL
2368211000001106,201819,21,54
2368211000001106,201920,22,107
2368611000001108,201920,NULL,NULL
23705611000001105,201920,NULL,NULL
2370693,201920,NULL,NULL
2371235,201920,NULL,NULL
23719005,201920,NULL,NULL
2373367,201920,NULL,12
2375956,201920,NULL,11
237596009,201920,NULL,13
237836003,201920,NULL,NULL
237904006,201819,9,11
238040008,201920,NULL,NULL
2385320,201920,NULL,NULL
23855711000001109,201819,NULL,6
23858611000001106,201819,NULL,8
23858611000001106,201920,NULL,6
23906211000001105,201819,NULL,NULL
23964911000001105,201819,NULL,12
23965211000001100,201819,NULL,NULL
2396796000,201819,NULL,NULL
239791005,201920,NULL,6
239796000,201819,NULL,NULL
239802003,201819,NULL,NULL
239802003,201920,NULL,NULL
239920006,201920,NULL,8
239935007,201920,NULL,NULL
239936008,201920,11,18
240305000,201819,NULL,NULL
240305000,201920,NULL,57
24034711000001105,201819,NULL,8
24034711000001105,201920,NULL,NULL
24035011000001107,201819,16,78
24035011000001107,201920,16,74
24056811000001108,201920,8,68
2405990,201920,NULL,12
2406039,201920,NULL,12
2407305,201920,NULL,12
24079001,201819,NULL,NULL
24079001,201920,27,123
2419172,201819,NULL,13
2419354,201819,NULL,NULL
2423129,201920,NULL,13
242995009,201819,NULL,9
242995009,201920,NULL,7
243579005,201920,NULL,14
2442864,201920,NULL,9
2442912,201920,NULL,12
2442948,201920,NULL,NULL
24436611000001103,201920,NULL,6
2448572,201819,NULL,11
24486003,201819,NULL,6
24486003,201920,8,31
24504511000001109,201819,NULL,NULL
2451573,201920,NULL,12
24526004,201819,NULL,NULL
24556111000001104,201920,NULL,NULL
24556311000001102,201920,NULL,NULL
24556711000001103,201920,NULL,NULL
24561711000001101,201819,NULL,NULL
24561711000001101,201920,6,8
24596005,201819,NULL,18
24600000000000000,201920,NULL,NULL
2468044,201819,NULL,NULL
24700000000000000,201920,NULL,NULL
24700007,201819,743,5961
24700007,201920,1614,13209
2472446,201920,NULL,NULL
2475926,201920,NULL,12
2475943,201920,NULL,NULL
2476025,201920,NULL,12
2476146,201920,NULL,12
24808009,201920,NULL,20
24856511000001100,201920,11,19
24900000000000000,201920,19,39
2492009,201920,23,228
2494456,201819,NULL,24
2495288,201920,NULL,12
2496133,201920,NULL,12
249648007,201920,NULL,NULL
25044007,201819,NULL,NULL
2505247,201920,NULL,46
25081006,201920,NULL,NULL
251,201819,NULL,13
25156005,201819,9,30
25156005,201920,24,64
25156006,201920,NULL,NULL
25156009,201920,NULL,NULL
2516068 Breast Cancer,201819,NULL,NULL
2518531,201920,NULL,NULL
2520029,201920,NULL,20
2520060,201920,NULL,11
2520137,201920,NULL,NULL
2520170,201920,NULL,NULL
252030006,201920,NULL,NULL
25225006,201819,NULL,NULL
2525468,201920,NULL,10
2525673,201920,NULL,14
253000007,201920,8,63
253001003,201920,NULL,NULL
253001006,201819,NULL,12
253001006,201920,NULL,35
25374005,201920,NULL,NULL
254,201819,12,107
25443111000001109,201819,NULL,9
25443111000001109,201920,NULL,NULL
254563009,201920,NULL,41
254570009,201819,NULL,24
254582000,201819,NULL,37
254582000,201920,NULL,29
254609000,201920,NULL,11
254626006,201819,NULL,35
254626006,201920,NULL,76
254632001,201819,30,247
254632001,201920,36,284
254634000,201819,NULL,NULL
254637007,201819,112,762
254637007,201920,504,4426
254637007 NHSE BLUETEQ REQUEST ID 1910158,201819,NULL,NULL
254637007 NHSE BLUETEQ REQUEST ID 2306140,201819,NULL,NULL
254637007 NHSE BLUETEQ REQUEST ID 2306260,201819,NULL,NULL
254637007 NHSE BLUETEQ REQUEST ID 2466955,201819,NULL,NULL
254637007 NHSE BLUETEQ REQUEST ID 2827119,201819,NULL,NULL
254637007 NHSE BLUETEQ REQUEST ID 3090691,201819,NULL,NULL
254637008,201920,NULL,NULL
254637009,201920,NULL,NULL
254642004,201819,NULL,6
254645002,201819,NULL,NULL
254645002,201920,15,187
254651007,201920,NULL,NULL
254656002,201920,NULL,NULL
254701007,201920,117,118
2547365,201920,NULL,12
254830006,201920,NULL,12
254837007,201920,NULL,NULL
254837008,201920,NULL,NULL
254837009,201819,187,2316
254837009,201920,1649,20958
254837009 NHSE BLUETEQ REQUEST ID 2858333,201819,NULL,NULL
254837009 NHSE BLUETEQ REQUEST ID 2967751,201819,NULL,NULL
254837010,201920,9,11
254837011,201920,NULL,NULL
254867009,201920,NULL,NULL
254878006,201920,16,136
254893005,201920,NULL,NULL
254900004,201819,99,559
254900004,201920,510,3735
254900004 NHSE BLUETEQ REQUEST ID 2201070,201819,NULL,NULL
254900004 NHSE BLUETEQ REQUEST ID 2393677,201819,NULL,NULL
254900004 NHSE BLUETEQ REQUEST ID 2862708,201819,NULL,NULL
254900004 NHSE BLUETEQ REQUEST ID 2935480,201819,NULL,NULL
254900004 NHSE BLUETEQ REQUEST ID 3001631,201819,NULL,NULL
254900004 NHSE BLUETEQ REQUEST ID 3003001,201819,NULL,NULL
254900004 NHSE BLUETEQ REQUEST ID 3215826,201819,NULL,NULL
254917006,201819,NULL,10
25500000000000000,201920,14,50
25503511000001100,201920,8,25
25503511000001103,201920,NULL,21
255037004,201819,NULL,NULL
255037004,201920,NULL,NULL
255046005,201819,8,18
255046005,201920,58,205
255052006,201819,NULL,23
255052006,201920,8,45
2550692,201920,NULL,32
255077007,201920,15,76
255086002,201819,NULL,NULL
255086002,201920,NULL,NULL
255108000,201819,NULL,NULL
255108000,201920,10,31
255110003,201819,NULL,10
25525005,201920,26,26
255522009,201920,NULL,NULL
2555454,201920,NULL,11
2567543,201819,NULL,8
257277002,201920,NULL,NULL
2595516,201819,NULL,NULL
2597982,201920,NULL,NULL
2600459,201819,NULL,NULL
2607393,201920,NULL,12
2609306,201920,NULL,NULL
2609444,201920,NULL,NULL
2613743,201920,NULL,13
2627647,201920,NULL,12
263021005,201819,NULL,NULL
2635854,201819,NULL,27
263903005,201920,288,1895
2642694,201920,NULL,6
2644389 - Follicular lymphoma,201819,NULL,NULL
2647428 Breast Cancer,201819,NULL,NULL
265764009,201819,52,91
265764009,201920,200,370
2660942,201819,NULL,NULL
266569009,201819,NULL,NULL
267460002,201819,NULL,17
267460002,201920,NULL,33
267619000,201920,NULL,9
267718000,201819,81,636
267718000,201920,742,3561
26780012,201920,NULL,NULL
