(HOME) IMMUNO 6 MONTHLY DELIVERY,201819,27,77
(HOME) IMMUNO 6 MONTHLY DELIVERY,201920,NULL,NULL
(HOME) IMRALDI (ADALIMUMAB),201819,NULL,NULL
(HOME) IMRALDI (ADALIMUMAB),201920,NULL,12
(HOME) LLOYDS Framework Equipment Hire,201819,NULL,9
(HOME) LLOYDS Framework Equipment Hire,201920,NULL,12
(HOME) MODIGRAF,201819,NULL,22
(HOME) MODIGRAF,201920,NULL,24
(HOME) MOVYMIA (Teriparatide),201920,NULL,NULL
(HOME) MYCOPHENOLATE MOFETIL,201819,306,1474
(HOME) MYCOPHENOLATE MOFETIL,201920,74,181
(HOME) MYCOPHENOLATE MOFETIL (MYFENAX),201819,127,191
(HOME) MYCOPHENOLATE MOFETIL (MYFENAX),201920,280,1219
(HOME) MYCOPHENOLIC ACID,201819,70,255
(HOME) MYCOPHENOLIC ACID,201920,8,14
(HOME) MYCOPHENOLIC ACID (CEPTAVA),201819,47,71
(HOME) MYCOPHENOLIC ACID (CEPTAVA),201920,66,285
(HOME) NEORECORMON (Epoetin Beta),201819,NULL,8
(HOME) NEORECORMON (Epoetin Beta),201920,NULL,14
(HOME) NINTEDANIB (OFEV),201819,13,44
(HOME) NINTEDANIB (OFEV),201920,12,38
(HOME) NINTEDANIB (OFEV) (OFEV),201920,6,10
(HOME) NINTEDANIB (OFEV) (OFEV) (OFEV) (OFEV) (OFEV),201819,NULL,NULL
(HOME) NINTEDANIB (OFEV) (OFEV) (OFEV) (OFEV) (OFEV) (OFEV),201920,7,10
(HOME) NIVOLUMAB,201920,6,13
(HOME) OBETICHOLIC ACID,201819,NULL,11
(HOME) OBETICHOLIC ACID,201920,NULL,7
(HOME) ONE OFF VAT COST,201920,8,9
(HOME) PEGVISOMANT,201920,NULL,7
(HOME) PEMBROLIZUMAB,201920,NULL,17
(HOME) PHARMAXO ANAPHYLAXIS THERAPY,201920,NULL,NULL
(HOME) PHARMAXO ANCILLARY COST,201819,NULL,NULL
(HOME) PHARMAXO ANCILLARY COST,201920,11,52
(HOME) PHARMAXO DELIVERY COST,201920,11,43
(HOME) PHARMAXO NURSING,201920,10,31
(HOME) PIRFENIDONE,201819,11,47
(HOME) PIRFENIDONE,201920,15,36
(HOME) PREDNISOLONE,201819,314,1331
(HOME) PREDNISOLONE,201920,318,1360
(HOME) PROGRAF,201819,16,78
(HOME) PROGRAF,201920,13,43
(HOME) RENAL 1 MONTHLY DELIVERY,201920,57,243
(HOME) RENAL 2 MONTHLY DELIVERY,201920,15,43
(HOME) RENAL 3 MONTHLY DELIVERY,201920,471,1576
(HOME) RENAL 4 MONTHLY DELIVERY,201920,45,107
(HOME) RENAL 5 MONTHLY DELIVERY,201920,NULL,NULL
(HOME) RENAL 6 MONTHLY DELIVERY,201920,13,20
(HOME) SANDOSTATIN LAR (Octreotide),201920,NULL,NULL
(HOME) SIROLIMUS,201819,14,98
(HOME) SIROLIMUS,201920,13,78
(HOME) SODIUM CHLORIDE,201819,NULL,21
(HOME) SODIUM CHLORIDE,201920,NULL,15
(HOME) SODIUM CHLORIDE & MAGNESIUM CHLORIDE,201819,NULL,7
(HOME) SODIUM LACTATE COMPOUND (Hartmanns),201819,NULL,7
(HOME) SODIUM LACTATE COMPOUND (Hartmanns),201920,NULL,7
(HOME) SOLIRIS AHUS BLOODS,201819,NULL,NULL
(HOME) STANDARD DELIVERY CHARGE CALEA,201819,NULL,NULL
(HOME) TAUROLOCK,201819,NULL,43
(HOME) TAUROLOCK,201920,NULL,34
(HOME) TOCILIZUMAB,201819,NULL,NULL
(HOME) TOCILIZUMAB,201920,NULL,NULL
(HOME) TPN Bespoke Pt. No. 1,201819,NULL,6
(HOME) TRIOMEL N4-700 E 2500mL,201920,NULL,NULL
(HOME) USTEKINUMAB,201920,NULL,NULL
(HOME) VANQUORAL (Ciclosporin),201819,88,196
(HOME) VANQUORAL (Ciclosporin),201920,103,588
(HOMECARE (BENEPALI) 4022265),201819,NULL,NULL
******vinblastine******IV INFUSION!(PATIENT)(50mL),201819,NULL,7
**PRELABEL** (DBH) MITOMYCIN 40mg WITH MITO-IN DEVICE KIT,201819,78,88
**PRELABEL** (DBH) MITOMYCIN 40mg WITH MITO-IN DEVICE KIT,201920,21,22
.WATER FOR INJECTION (10ML),201819,NULL,NULL
_ORAL CHEMO,201819,10,28
`FILGRASTIM (ZARZIO)^ 48 million units Pre-filled,201819,NULL,6
`RITUXIMAB (TRUXIMA)^ less than 700 mg Intravenous,201819,NULL,6
`RITUXIMAB (TRUXIMA)^ less than 800 mg Intravenous,201819,NULL,NULL
`RITUXIMAB^ 1400 mg in 11.7mL Sub-Cutaneous Inject,201819,NULL,8
0,201819,9,30
0,201920,750,2078
0.00,201920,NULL,7
0.6L SHARPSBIN YELLOW,201920,NULL,21
00/01/1900,201920,551,1219
01ZB2191,201920,NULL,NULL
01ZB4059,201920,NULL,NULL
01ZB4060,201920,NULL,NULL
01ZB4061,201920,NULL,NULL
01ZB4062,201920,NULL,NULL
01ZB4063,201920,NULL,NULL
01ZB4064,201920,NULL,NULL
01ZB4065,201920,NULL,NULL
01ZB4066,201920,NULL,NULL
01ZB4067,201920,NULL,NULL
01ZB4068,201920,NULL,NULL
01ZB4069,201920,NULL,NULL
01ZB4070,201920,NULL,NULL
01ZB4071,201920,NULL,NULL
01ZB4072,201920,NULL,NULL
01ZB4073,201920,NULL,NULL
01ZB4074,201920,NULL,NULL
01ZB4075,201920,NULL,NULL
01ZB4076,201920,NULL,NULL
01ZB4077,201920,NULL,NULL
01ZB4078,201920,NULL,NULL
01ZB4079,201920,NULL,NULL
01ZB4080,201920,NULL,NULL
01ZB4081,201920,NULL,NULL
01ZB4082,201920,NULL,NULL
01ZB4083,201920,NULL,NULL
01ZB4084,201920,NULL,NULL
01ZB4085,201920,NULL,NULL
01ZB4086,201920,NULL,NULL
01ZB4087,201920,NULL,NULL
01ZB4088,201920,NULL,NULL
01ZB5631,201920,NULL,NULL
01ZB5632,201920,NULL,NULL
01ZB595,201920,NULL,NULL
01ZB8431,201920,NULL,NULL
01ZB8432,201920,NULL,NULL
05179 - Hizentra 4g/20ml vial [1],201920,NULL,NULL
05383 - Hizentra 2g/10ml vial [1],201920,NULL,NULL
1 - I/P,201819,NULL,6
1 x CRONO SUP PID 4 WEEKLY,201819,NULL,NULL
1 x CRONO SUP PID 4 WEEKLY,201920,NULL,NULL
1.30607E+16,201920,NULL,NULL
10009268 ALCOWIPE STERILE ALCO,201920,NULL,NULL
10009268 ALCOWIPE STERILE ALCOHOL WIPES,201920,NULL,22
10ML DASH3 SYRINGE 1 USE ENFIT,201819,6,51
10ML DASH3 SYRINGE 1 USE ENFIT,201920,NULL,55
10ML DASH3 SYRINGE 7 DAY ENFIT,201819,NULL,NULL
10ML ENTERAL SYRINGE SINGL USE ENFIT,201819,NULL,NULL
10ML GBUK SYRINGE 1 USE ENFIT,201819,NULL,9
10ML GBUK SYRINGE 1 USE ENFIT,201920,NULL,NULL
10ML GBUK SYRINGE MULTI USE ENFIT,201819,NULL,NULL
10ML GBUK SYRINGE MULTI USE ENFIT,201920,NULL,7
10ML SYRINGE SINGLE USE ENFIT,201819,NULL,6
11.5L SHARPSBIN YELLOW,201920,NULL,10
132188 NUTRINI LO/E M/FIBRE 50,201920,NULL,NULL
132188 NUTRINI LO/E M/FIBRE 500ML BOTTLE,201920,NULL,9
134965 ORANGE CLINICAL WASTE B,201920,NULL,NULL
134965 ORANGE CLINICAL WASTE BAGS,201920,NULL,16
1500244 {TISSEEL READY TO USE SOLUTIONS FOR SEALANT 4ml },201819,NULL,NULL
1501510 {Floseal Hemostatic Matrix 5mL},201819,NULL,NULL
1501765 {4ml Tisseel Lyo Two Component Fibrin Sealant},201819,NULL,NULL
1502244 {TISEEL 4ML },201819,NULL,NULL
1901GB {JOHNSON & JOHNSON Surgicel 50 x 350mm},201819,NULL,NULL
1902GB {Haemostat Absorbable Oxidised Regenerated Cellulose 100 x 200mm},201819,148,152
1903GB {Haemostat Absorbable Oxidised Regenerated Cellulose 50 x 75mm},201819,21,22
1L SHARPSBIN PURPLE CYTO,201920,NULL,8
1L SHARPSBIN YELLOW,201920,NULL,8
1ML GBUK SYRINGE 1 USE LOW DOSE ENFIT,201819,NULL,NULL
1ML GBUK SYRINGE MULTI USE L/DOSE ENFIT,201920,NULL,7
2 - O/P,201819,16,62
2 CUFT LARDER REFRIGERATOR MTRR602,201819,6,8
2 CUFT LARDER REFRIGERATOR MTRR602,201920,9,9
2.5ML DASH3 SYRINGE 1 USE LOW DOSE ENFIT,201819,NULL,NULL
20% Human Albumin,201819,NULL,NULL
2092 {Surgicel snow Size 2 x 4 x 1},201819,19,19
20ML DASH3 SYRINGE 1 USE ENFIT,201819,NULL,6
20ML DASH3 SYRINGE 1 USE ENFIT,201920,NULL,18
20ML ENTERAL SYRINGE MULTI USE ENFIT,201819,NULL,NULL
20ML GBUK SYRINGE 7 DAY ENFIT,201819,NULL,NULL
20ML GBUK SYRINGE MULTI USE ENFIT,201819,NULL,16
20ML GBUK SYRINGE MULTI USE ENFIT,201920,NULL,91
23G BLUE NEEDLE 18CM TUBE WITH,201819,NULL,NULL
24L SHARPSBIN YELLOW,201920,NULL,12
250MG,201920,NULL,NULL
281682,201920,10,27
284650,201920,7,13
289039,201920,37,65
3 - OUTSOURCED,201819,NULL,NULL
3 4 DIAMINOPYRIDINE,201920,NULL,NULL
3 4 DIAMINOPYRIDINE (UNLICENSED) 20 mg Tablets,201920,NULL,13
3 4 DIAMINOPYRIDINE 20 mg Tablets,201819,NULL,NULL
3 4 DIAMINOPYRIDINE 20 mg Tablets,201920,NULL,6
"3, 4 DIAMINOPYRIDINE 20 mg tablets",201920,NULL,NULL
"3,4 DIAMINOPYRIDINE",201819,NULL,22
"3,4 Diaminopyridine",201920,8,33
"3,4 DIAMINOPYRIDINE 20 mg Tablets",201819,NULL,NULL
"3,4 DIAMINOPYRIDINE 20 mg Tablets",201920,NULL,NULL
"3,4 DIAMINOPYRIDINE 20mg TABLETS",201920,NULL,NULL
"3,4 DIAMINOPYRIDINE 20mg TABLETS (100)",201920,NULL,8
"3,4 DIAMINOPYRIDINE!20mg!TABLETS",201819,NULL,8
"3,4-DIAMINOPYRIDINE",201819,17,99
"3,4-DIAMINOPYRIDINE",201920,15,84
"3,4-DIAMINOPYRIDINE 20MG TABLETS (SPECIAL ORDER)",201819,NULL,NULL
3.34705E+16,201920,NULL,NULL
330548006,201920,NULL,NULL
34 DIAMINOPYRIDINE,201819,NULL,NULL
34 DIAMINOPYRIDINE,201920,NULL,NULL
3-4 DIAMINOPYRIDINE,201819,NULL,17
3-4 DIAMINOPYRIDINE,201920,9,48
34 DIAMINOPYRIDINE 20 mg Tablets,201819,NULL,8
34 DIAMINOPYRIDINE 20 mg Tablets,201920,NULL,35
3L SHARPSBIN PURPLE,201920,8,26
3L SHARPSBIN YELLOW,201920,11,22
3ML GBUK SYRINGE 1 USE LOW DOSE ENFIT,201920,NULL,NULL
4.5% Human Albumin,201819,NULL,NULL
4.84811E+15,201920,NULL,NULL
4.89781E+15,201920,NULL,NULL
"41105420 SHARPS BIN 7 LT CYTO ",201920,14,24
41105420 SHARPS BIN 7 LT CYTO PURPLE LID,201920,15,102
"411961 {SURGICEL FIBRILLAR Absorbable Haemostat, 1ö x 2ö x 1ö}",201819,17,17
"411962 {SURGICEL FIBRILLAR Absorbable Haemostat, 2ö x 4ö x 1ö}",201819,25,26
"411963 {SURGICEL FIBRILLAR Absorbable Haemostat, 4ö x 4ö x 1ö}",201819,16,18
41602420 - 1LTR SHARPS BIN LID,201920,NULL,6
41602420 - 1LTR SHARPS BIN LID PURPLE,201920,NULL,24
4L SHARPSBIN YELLOW ENGLAND,201920,NULL,NULL
5-FLUOROURACIL,201819,34,410
5-FLUOROURACIL,201920,37,213
5ML DASH3 SYRINGE 1 USE LOW DOSE ENFIT,201819,NULL,8
5ML DASH3 SYRINGE 1 USE LOW DOSE ENFIT,201920,NULL,12
5ML DASH3 SYRINGE 7 DAY LOW DOSE ENFIT,201819,NULL,NULL
5ML ENTERAL SYRINGE SINGLE USE ENFIT,201819,NULL,NULL
5ML GBUK SYRINGE 1 USE ENFIT,201819,NULL,9
5ML GBUK SYRINGE 1 USE ENFIT,201920,NULL,12
5ML GBUK SYRINGE MULTI USE ENFIT,201819,NULL,NULL
5ML GBUK SYRINGE MULTI USE ENFIT,201920,NULL,6
5ML LUER SLIP SYRINGE,201819,9,33
60ML DASH3 SYRINGE 1 USE ENFIT,201819,11,84
60ML DASH3 SYRINGE 1 USE ENFIT,201920,NULL,146
60ML DASH3 SYRINGE 7 DAY ENFIT,201819,NULL,36
60ML DASH3 SYRINGE 7 DAY ENFIT,201920,NULL,152
60ML ENTERAL SYRINGE SINGL USE ENFIT,201819,NULL,NULL
60ML GBUK SYRINGE 1 USE ENFIT,201819,NULL,20
60ML GBUK SYRINGE 1 USE ENFIT,201920,NULL,143
60ML GBUK SYRINGE MULTI USE ENFIT,201819,NULL,NULL
60ML GBUK SYRINGE MULTI USE ENFIT,201920,NULL,19
60ML SYRINGE 7 DAY ENFIT,201819,NULL,NULL
60ML SYRINGE SINGLE USE ENFIT,201819,7,14
7L SHARPSBIN PURPLE,201920,NULL,NULL
7L SHARPSBIN PURPLE CYTO TALL,201920,50,186
7L SHARPSBIN PURPLE ROUND,201920,7,26
7L SHARPSBIN YELLOW,201920,36,131
8.28411E+15,201920,NULL,NULL
8004006 {PATTIES 1/2                 X 2                 (13 X    51MM) 200/BX                           },201819,NULL,NULL
8Y,201819,NULL,74
8Y,201920,NULL,27
99910092,201920,NULL,NULL
999293654,201920,NULL,6
999401,201920,NULL,NULL
A,201920,21,58
ABACAVIR,201819,66,191
ABACAVIR,201920,28,76
ABACAVIR & LAMIVUDINE,201819,67,87
ABACAVIR & LAMIVUDINE TABLETS,201819,35,43
ABACAVIR (Generic)  (HOMECARE) 300 mg Tablets,201819,NULL,NULL
ABACAVIR (Generic) 300 mg Tablets,201819,NULL,NULL
ABACAVIR (HOMECARE),201819,6,7
ABACAVIR (sugar free),201819,NULL,NULL
ABACAVIR / LAMIVUDINE COMBINED,201819,259,563
ABACAVIR / LAMIVUDINE COMBINED (HOMECARE),201819,58,90
ABACAVIR + LAMIVUDINE,201819,36,100
ABACAVIR + LAMIVUDINE,201920,26,62
ABACAVIR + LAMIVUDINE + DOLUTEGRAVIR,201819,14,21
ABACAVIR + LAMIVUDINE + DOLUTEGRAVIR,201920,21,42
Abacavir 20mg/ml oral solution sugar free,201819,NULL,8
ABACAVIR 20MG/ML ORAL SOLUTION SUGAR FREE,201920,NULL,7
Abacavir 20mg/ml oral solution sugar free 240 ml,201819,NULL,NULL
Abacavir 20mg/ml oral solution sugar free 240 ml,201920,NULL,NULL
ABACAVIR 300 mg Tablets,201920,NULL,NULL
ABACAVIR 300MG Tablets,201819,NULL,NULL
Abacavir 300mg tablets,201920,13,49
ABACAVIR 300MG TABLETSBenefit Share,201819,NULL,NULL
ABACAVIR 600mg,201819,NULL,NULL
ABACAVIR 600MG & LAMIVUDINE 300MG  Tablets,201819,NULL,NULL
ABACAVIR 600mg & LAMIVUDINE 300mg (HOMECARE),201819,13,16
ABACAVIR 600mg & LAMIVUDINE 300mg (HOMECARE) - ALCURA,201819,15,16
ABACAVIR 600mg / LAMIVUDINE 300mg,201819,109,309
ABACAVIR 600mg / LAMIVUDINE 300mg,201920,95,268
ABACAVIR 600mg / LAMIVUDINE 300mg  Tablets,201920,NULL,6
ABACAVIR 600mg / LAMIVUDINE 300mg  Tablets *,201819,NULL,6
ABACAVIR 600MG / LAMIVUDINE 300MG TABLET,201819,NULL,NULL
ABACAVIR 600MG / LAMIVUDINE 300MG TABLETBenefit Share,201819,27,61
ABACAVIR 600MG / LAMIVUDINE 300MG TABLETS,201819,20,31
ABACAVIR 600MG / LAMIVUDINE 300MG TABLETS,201920,93,238
ABACAVIR 600mg and LAMIVUDINE 300mg,201819,62,85
ABACAVIR 600MG AND LAMIVUDINE 300MG,201920,NULL,NULL
Abacavir 600mg Lamivudine 300mg Tablet,201819,50,66
ABACAVIR 600mg LAMIVUDINE 300mg TABLETS,201819,10,14
ABACAVIR 600MG LAMIVUDINE 300MG TABS (30) VIA HOMECARE,201920,NULL,NULL
ABACAVIR 600mg with LAMIVUDINE 300mg,201819,65,129
ABACAVIR 600mg!LAMIVUDINE 300mg!TABLET (30),201920,NULL,7
ABACAVIR 600mg!LAMIVUDINE 300mg!TABLETS,201819,NULL,29
ABACAVIR 600mg!LAMIVUDINE 300mg!TABLETS,201920,NULL,NULL
ABACAVIR 600mg!LAMIVUDINE 300mg!TABLETS (MYLAN),201819,NULL,NULL
ABACAVIR 600mg!LAMIVUDINE 300mg!TABS (30)!VIA HOMECARE,201920,NULL,NULL
"ABACAVIR 600MG, LAMIVUDINE 300MG AND DOLUTEGRAVIR 50MG  Tablets",201819,NULL,NULL
ABACAVIR 600mg/ LAMIVUDINE 300mg  Tablets,201819,NULL,NULL
ABACAVIR 600mg/ LAMIVUDINE 300mg (HOMECARE)  Table,201819,NULL,NULL
ABACAVIR 600mg/LAMIVUDINE 300mg (MYLAN),201819,NULL,NULL
ABACAVIR 600mg/LAMIVUDINE 300mg (was Kivexa) Table,201920,NULL,NULL
ABACAVIR 600MG/LAMIVUDINE 300MG/DOLUTEGRAVIR 50MG TAB 30,201920,NULL,9
ABACAVIR 600mg/LAMIVUDINE 300mg/DOLUTEGRAVIR 50mg!TAB 30,201920,6,13
Abacavir With Dolutegravir And Lamivudine (Triumeq«),201819,NULL,NULL
ABACAVIR with LAMIVUDINE,201819,7,8
ABACAVIR WITH LAMIVUDINE 600mg/300mg  Tablets,201920,NULL,8
ABACAVIR!300mg!TABLETS,201819,NULL,NULL
ABACAVIR/ LAMIVUDINE 600/300MG,201819,NULL,7
Abacavir/dolutegravir/lamivudine,201819,NULL,NULL
Abacavir/Lamivudine Tablets,201819,NULL,NULL
ABATACEPT,201819,159,1188
ABATACEPT,201920,258,2766
ABATACEPT  250MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION,201920,NULL,21
ABATACEPT - ORENCIA (HOMECARE),201920,NULL,27
abatacept $ homecare pen,201819,NULL,10
abatacept $ homecare syringe,201819,NULL,NULL
abatacept $ pen *homecare*,201819,6,11
abatacept $ syringe *homecare*,201819,NULL,NULL
ABATACEPT (),201819,NULL,22
ABATACEPT (),201920,NULL,NULL
ABATACEPT (HOME DELIVERY),201920,NULL,17
ABATACEPT (HOME DELIVERY) (G-S),201920,NULL,NULL
ABATACEPT (HOME DELIVERY) 125 mg Pre-filled Syringe,201819,NULL,NULL
ABATACEPT (HOME) 125 mg Injection,201819,NULL,22
ABATACEPT (HOME) 125 mg Injection,201920,NULL,20
ABATACEPT (homecare pen pack),201819,7,43
ABATACEPT (homecare pen pack),201920,6,51
ABATACEPT (HOMECARE),201819,NULL,NULL
ABATACEPT (HOMECARE),201920,29,386
ABATACEPT (Homecare) 125 mg Pre-Filled Pen,201819,6,42
ABATACEPT (Homecare) 125 mg Pre-Filled Pen,201920,8,222
ABATACEPT (Homecare) 125 mg Subcutaneous Injection,201819,NULL,43
ABATACEPT (Homecare) 125 mg Subcutaneous Injection,201920,NULL,192
ABATACEPT (ORENCIA CLICK JECT) [HOMECARE] (RHEUMATOLOGY) 125 mg Prefilled Pen,201819,NULL,6
ABATACEPT (ORENCIA SC) [HOMECARE] (RHEUMATOLOGY) 125 mg Prefilled Syringe,201819,NULL,12
ABATACEPT (ORENCIA) 250 mg Injection,201920,NULL,23
ABATACEPT (ORENCIA)_(HOMECARE) 125 mg Pre-filled Injection Pen,201920,7,90
ABATACEPT (ORENCIA)_(HOMECARE) 125 mg Pre-filled Syringe,201920,NULL,21
ABATACEPT [:S/C],201819,NULL,50
ABATACEPT [:S/C],201920,NULL,116
